beer_id,brewery_id
2970,375
2972,540
2973,326
2974,326
2975,326
2976,326
2977,326
2978,326
2979,326
2980,326
2981,1271
2982,1271
2983,1054
2985,858
2986,442
2987,1271
2988,739
2989,739
2990,1271
2991,1390
2992,1225
2993,57
2994,1105
2995,1105
2996,522
2997,522
2998,522
2999,522
3000,522
3001,1147
3002,1147
3003,1147
3004,1147
3005,1268
3006,407
3007,407
3008,407
3009,407
3010,407
3011,407
3017,561
3018,1132
3019,571
3020,1132
3021,608
3022,621
3023,599
3024,483
3025,483
3026,483
3027,608
3028,1268
3030,1268
3031,1268
3033,1268
3034,355
3035,355
3036,355
3037,355
3038,355
3039,355
3040,355
3041,355
3042,142
3043,142
3044,142
3045,142
3046,559
3047,559
3048,559
3049,559
3050,559
3051,1036
3052,1036
3053,1036
3054,1036
3055,1036
3056,1036
3057,1036
3058,1385
3059,161
3060,448
3062,628
3063,1018
3066,256
3067,586
3068,642
3069,1059
3070,1059
3071,1059
3072,1059
3073,1059
3075,1059
3076,1059
3077,1059
3078,1059
3079,1059
3080,1059
3081,1059
3082,1080
3083,1080
3084,1080
3086,1080
3087,1211
3089,39
3090,329
3091,728
3092,708
3093,565
3094,902
3095,288
3096,1370
3097,556
3098,868
3099,868
3100,868
3101,115
3102,1179
3104,356
3105,356
3106,1091
3107,1370
3108,953
3109,1367
3110,730
3111,364
3112,364
3113,1267
3114,961
3115,1215
3116,88
3117,997
3118,622
3119,957
3120,1364
3121,890
3122,338
3124,560
3125,443
3126,1298
3128,268
3129,246
3130,287
3131,273
3132,597
3133,121
3134,579
3135,579
3136,532
3137,1230
3139,1230
3140,1220
3141,1260
3142,1298
3143,576
3145,576
3146,576
3148,550
3149,550
3150,550
3151,550
3152,1236
3153,1236
3155,1236
3156,1236
3157,32
3158,32
3159,32
3160,32
3161,32
3162,1014
3163,1014
3164,1014
3165,1014
3166,1014
3167,1014
3168,864
3169,864
3170,864
3171,864
3172,864
3173,864
3174,532
3175,532
3176,532
3177,532
3178,532
3179,854
3180,854
3181,854
3183,758
3184,322
3185,197
3186,1326
3187,585
3188,585
3189,926
3190,926
3191,926
3192,926
3193,926
3194,926
3195,448
3196,585
3197,585
3198,585
3199,585
3200,585
3201,1346
3202,1346
3203,1346
3204,1346
3205,1346
3207,1346
3208,1346
3209,1346
3210,1346
3211,1346
3212,501
3213,501
3214,1012
3215,412
3217,1316
3218,1316
3219,235
3220,235
3221,235
3222,235
3223,235
3224,235
3225,1365
3226,1365
3227,1365
3228,1365
3229,1365
3230,139
3231,529
3232,529
3233,529
3234,529
3235,972
3236,588
3237,1158
3238,1051
3239,1109
3240,1380
3241,1218
3243,1082
3244,883
3245,1051
3246,464
3248,510
3249,1051
3250,1107
3252,1142
3253,1380
3254,965
3255,41
3256,39
3257,1126
3258,41
3259,827
3260,965
3261,1142
3262,464
3263,438
3264,919
3265,582
3266,803
3267,803
3268,803
3269,1046
3270,1046
3271,1046
3272,585
3273,585
3274,585
3275,91
3276,91
3277,91
3278,91
3279,736
3280,736
3281,736
3282,736
3283,686
3284,686
3285,686
3286,686
3287,686
3288,686
3289,1278
3290,1278
3291,978
3292,1175
3293,565
3295,895
3296,895
3297,895
3298,895
3302,737
3304,933
3305,360
3306,623
3307,933
3308,1068
3309,75
3310,75
3311,75
3312,75
3313,75
3314,153
3315,153
3316,153
3317,153
3318,153
3319,153
3320,1190
3321,686
3322,686
3323,389
3324,389
3325,516
3326,1177
3327,813
3328,813
3329,813
3330,813
3332,581
3333,581
3334,581
3335,581
3336,66
3337,965
3338,1142
3339,965
3340,1142
3341,1367
3342,1030
3343,50
3344,623
3345,623
3346,1099
3347,22
3348,1277
3349,984
3350,441
3351,1054
3352,1142
3353,1291
3354,1281
3355,1367
3356,978
3357,562
3358,33
3359,39
3360,540
3361,1112
3362,540
3363,847
3364,642
3365,905
3366,236
3367,160
3368,1277
3369,1358
3370,562
3371,631
3372,631
3374,1131
3375,179
3376,729
3377,803
3378,1233
3379,912
3380,912
3381,912
3382,912
3383,912
3384,912
3385,912
3386,912
3387,944
3388,817
3389,1091
3390,1095
3391,1095
3392,939
3394,666
3395,666
3396,666
3397,666
3398,666
3399,666
3400,666
3401,666
3402,666
3403,1387
3404,1387
3405,1387
3406,1387
3407,1387
3408,1387
3409,1079
3410,1079
3412,1079
3413,1079
3414,1079
3415,1079
3416,1079
3417,1118
3418,1118
3419,1118
3420,1118
3421,1118
3422,1118
3423,1118
3424,1179
3425,1095
3426,1175
3427,157
3428,157
3430,1199
3431,1199
3432,1199
3433,1199
3434,1199
3435,1199
3436,1199
3437,1199
3438,1199
3439,985
3440,985
3441,985
3442,1276
3443,1276
3444,1276
3445,1276
3446,1276
3447,350
3448,350
3449,350
3450,350
3451,613
3452,613
3453,613
3454,613
3455,613
3456,613
3457,1008
3458,674
3459,847
3460,847
3461,674
3462,240
3463,512
3464,1031
3465,562
3466,582
3467,389
3468,1031
3469,39
3470,706
3471,656
3472,965
3473,582
3474,562
3475,44
3476,1218
3477,847
3478,612
3479,279
3480,674
3481,41
3482,847
3483,674
3484,1067
3485,1067
3486,1067
3487,1067
3488,1067
3489,1067
3491,389
3492,1163
3493,1256
3494,1256
3495,1256
3496,1256
3497,1256
3498,1256
3499,1256
3500,92
3502,92
3503,92
3504,92
3505,1029
3506,1029
3507,1029
3508,1029
3509,1029
3510,1029
3511,1029
3512,1029
3513,1029
3514,1029
3515,1029
3516,1029
3517,1029
3518,1029
3519,1029
3520,1029
3521,1029
3522,1029
3523,1029
3524,1029
3525,41
3526,883
3527,883
3528,677
3529,686
3530,1004
3531,1004
3532,516
3533,516
3534,516
3535,516
3536,516
3537,516
3538,516
3540,614
3541,614
3542,614
3544,1030
3545,843
3546,22
3547,843
3548,488
3549,843
3550,22
3552,362
3553,1215
3554,732
3555,364
3556,1377
3557,259
3558,259
3559,520
3561,360
3562,1312
3563,1098
3565,1098
3566,12
3567,274
3568,255
3569,631
3570,631
3571,631
3572,631
3573,19
3574,19
3575,19
3576,878
3577,1380
3578,1051
3579,44
3580,152
3581,22
3582,22
3583,1072
3584,1040
3585,1040
3586,1144
3587,441
3588,255
3589,1131
3590,1131
3591,1131
3592,1131
3593,1131
3594,1031
3595,1342
3596,22
3597,919
3598,1259
3599,1306
3600,846
3601,1142
3602,157
3603,331
3604,751
3605,1306
3606,1277
3607,1277
3608,1110
3609,751
3610,969
3611,483
3612,483
3613,323
3614,1327
3615,846
3616,772
3617,1167
3619,1051
3620,978
3621,1031
3622,441
3623,917
3624,441
3625,917
3626,917
3627,101
3628,990
3629,441
3630,990
3631,1334
3632,1300
3633,1300
3634,1300
3635,1300
3636,1300
3637,1300
3638,665
3639,665
3640,665
3641,394
3642,394
3643,394
3644,394
3645,394
3646,333
3647,333
3648,333
3649,333
3650,333
3652,158
3653,158
3654,158
3655,158
3656,1126
3657,324
3658,464
3659,499
3660,499
3661,251
3662,130
3663,964
3664,964
3665,964
3666,964
3667,964
3668,760
3669,760
3670,760
3671,760
3672,665
3673,665
3674,665
3675,332
3676,332
3677,332
3678,1283
3679,1283
3680,1283
3681,965
3682,883
3683,438
3684,438
3685,665
3686,438
3687,665
3688,438
3689,847
3690,990
3691,917
3692,442
3693,186
3694,393
3696,345
3697,1329
3699,686
3700,715
3701,500
3702,500
3704,878
3705,53
3706,41
3707,1110
3708,331
3709,919
3710,180
3711,157
3712,157
3713,157
3714,1277
3715,1031
3716,348
3717,348
3718,682
3719,1092
3721,236
3722,682
3723,412
3724,824
3725,824
3726,824
3727,501
3728,412
3729,412
3730,412
3731,412
3732,412
3733,412
3735,412
3736,1071
3737,1269
3738,682
3739,236
3740,1379
3744,468
3746,1334
3747,1286
3748,1286
3749,1286
3750,1286
3751,1286
3752,1286
3753,1286
3756,1286
3757,1286
3758,1286
3759,540
3760,539
3761,122
3762,122
3763,122
3764,122
3765,122
3766,122
3767,907
3769,907
3770,907
3771,908
3772,908
3773,545
3775,540
3777,863
3778,863
3779,863
3781,863
3782,863
3783,44
3784,44
3785,44
3786,1211
3787,1326
3788,45
3789,45
3790,45
3791,45
3792,45
3793,45
3794,45
3795,45
3796,45
3797,45
3798,45
3799,45
3800,45
3801,45
3803,45
3804,45
3805,45
3808,45
3809,45
3810,812
3811,863
3812,1388
3813,1388
3814,1388
3815,1388
3816,1388
3817,1388
3818,1388
3819,1326
3820,1326
3821,1326
3823,1326
3824,1326
3825,1326
3826,1326
3827,1326
3828,1326
3830,1326
3832,1326
3833,399
3834,399
3835,399
3836,878
3837,399
3838,399
3839,399
3841,1286
3843,960
3844,960
3845,960
3846,960
3848,960
3849,960
3850,960
3851,960
3853,762
3854,762
3855,762
3856,762
3857,762
3858,762
3859,762
3860,762
3861,762
3862,762
3863,762
3864,302
3865,975
3866,975
3867,975
3868,975
3869,975
3870,975
3871,975
3872,698
3873,1214
3874,1214
3877,1211
3879,771
3880,771
3881,771
3882,771
3883,963
3884,963
3885,963
3886,963
3887,963
3888,963
3889,963
3890,698
3891,771
3892,771
3893,771
3894,771
3895,771
3896,771
3897,771
3898,1009
3899,1009
3900,1009
3901,1009
3902,1009
3904,871
3905,871
3906,871
3907,871
3908,871
3909,755
3910,6
3911,6
3912,6
3914,157
3915,157
3916,157
3917,157
3918,157
3919,157
3920,1352
3921,1352
3922,1352
3923,1352
3924,1352
3925,1352
3926,1352
3927,1352
3928,1333
3929,1352
3930,1352
3931,1352
3932,1352
3933,1352
3934,1352
3935,1352
3936,1352
3937,1352
3938,1352
3939,1352
3940,1352
3941,1352
3942,157
3943,157
3944,540
3945,399
3946,44
3947,44
3948,49
3949,812
3950,459
3951,459
3952,459
3953,541
3954,305
3955,541
3956,541
3957,541
3958,541
3959,541
3960,541
3961,541
3962,1352
3964,1099
3965,981
3966,981
3967,981
3968,981
3969,157
3970,894
3971,1326
3972,894
3973,894
3974,894
3975,894
3976,44
3977,44
3978,2
3979,2
3980,2
3981,2
3982,2
3983,2
3985,2
3986,2
3987,2
3988,2
3989,385
3990,385
3991,385
3992,385
3993,385
3994,385
3995,385
3996,385
3998,4
3999,4
4000,4
4001,540
4002,540
4003,11
4004,11
4006,11
4007,11
4008,11
4009,3
4010,265
4011,774
4012,459
4013,459
4014,459
4015,459
4016,850
4017,850
4018,850
4019,850
4020,850
4021,850
4022,850
4023,850
4024,850
4025,850
4026,1316
4027,1316
4029,1316
4030,1316
4032,1316
4033,1316
4034,1316
4035,1316
4036,1316
4037,1316
4039,1173
4040,540
4041,1086
4042,1307
4043,1307
4044,1307
4045,1307
4046,771
4048,157
4049,157
4050,157
4051,157
4052,157
4053,551
4056,551
4057,551
4059,551
4060,551
4061,551
4062,551
4064,551
4066,551
4067,551
4068,551
4070,1173
4071,1173
4074,157
4075,157
4076,157
4077,157
4078,157
4079,17
4080,17
4081,17
4082,17
4083,17
4084,17
4085,17
4086,17
4087,17
4088,17
4089,1144
4090,858
4091,858
4092,858
4093,858
4094,858
4095,858
4096,858
4097,858
4098,858
4099,858
4100,858
4101,858
4102,858
4103,145
4104,227
4105,25
4107,25
4108,25
4109,25
4110,25
4111,25
4115,106
4116,319
4117,319
4118,319
4120,319
4121,319
4122,319
4124,87
4125,87
4126,87
4127,100
4128,100
4129,100
4130,100
4131,100
4132,100
4133,100
4134,100
4135,100
4136,100
4137,100
4139,100
4140,100
4141,100
4142,100
4143,100
4144,100
4145,100
4146,100
4147,100
4149,784
4150,339
4151,339
4152,339
4153,540
4154,812
4155,812
4156,812
4157,812
4158,812
4159,812
4160,812
4161,812
4162,812
4163,812
4164,812
4165,1383
4166,1383
4167,157
4168,262
4169,919
4170,919
4172,1072
4173,1072
4174,1072
4175,1072
4176,1072
4177,1072
4178,1072
4179,1072
4180,1072
4182,1072
4185,1072
4186,1072
4187,1072
4188,1072
4189,1072
4190,1072
4191,1072
4192,1072
4193,1072
4194,1072
4195,1072
4196,1072
4197,1072
4199,1072
4200,1072
4202,1072
4203,1072
4204,1072
4205,1072
4206,1072
4207,1072
4208,1072
4209,1072
4210,1072
4211,1072
4212,1072
4213,1072
4214,247
4215,247
4216,1255
4217,1255
4218,1255
4219,1255
4220,1255
4221,1255
4222,1255
4223,1255
4224,1255
4225,1255
4226,1255
4227,1255
4228,1255
4229,1255
4231,905
4233,1313
4235,289
4237,968
4238,1357
4239,544
4241,650
4242,616
4243,616
4244,616
4245,616
4246,616
4247,713
4250,110
4251,291
4252,291
4253,5
4254,1122
4255,249
4256,1298
4257,1298
4258,765
4259,55
4260,656
4261,1031
4264,360
4265,618
4266,86
4268,161
4269,130
4270,1142
4271,1142
4272,1142
4273,1142
4275,1142
4276,1142
4277,1142
4278,1142
4281,1009
4282,23
4283,1349
4284,459
4285,459
4286,259
4288,328
4289,328
4290,328
4291,328
4292,328
4293,328
4294,328
4295,328
4296,360
4297,10
4298,1220
4299,1048
4300,1048
4301,1048
4302,369
4303,465
4304,646
4305,154
4306,205
4307,360
4308,360
4309,698
4310,1176
4311,1005
4312,1361
4313,1361
4314,1361
4315,121
4317,1325
4319,83
4320,83
4321,1140
4322,1332
4323,1252
4325,588
4326,473
4327,1102
4328,1204
4329,281
4332,49
4337,399
4338,847
4339,647
4340,1376
4341,588
4342,588
4343,588
4344,988
4345,959
4346,959
4347,41
4348,959
4349,959
4350,959
4351,959
4352,801
4353,801
4354,801
4355,801
4356,801
4357,801
4358,801
4359,1194
4360,801
4361,1307
4362,963
4363,605
4364,605
4365,605
4366,605
4367,605
4368,605
4369,605
4370,605
4371,618
4372,127
4373,586
4374,963
4375,1258
4376,44
4377,44
4378,1337
4379,44
4380,1337
4381,44
4382,366
4383,44
4384,44
4385,44
4386,44
4387,44
4390,44
4391,44
4392,44
4393,44
4394,1051
4395,304
4396,50
4397,39
4398,1239
4399,486
4400,1322
4401,1092
4403,1375
4405,1308
4406,144
4407,586
4409,480
4410,203
4412,520
4413,1224
4414,769
4415,1026
4416,10
4417,85
4418,249
4419,635
4420,634
4421,634
4422,302
4423,1204
4424,1260
4427,963
4428,39
4429,1385
4430,813
4431,509
4432,1195
4433,1195
4434,1195
4435,1195
4436,1195
4437,1195
4438,1195
4439,1195
4440,1195
4441,1195
4442,1195
4443,1195
4444,1195
4445,1195
4447,1210
4448,1210
4449,1210
4450,1210
4451,1211
4453,1307
4455,1307
4456,1307
4457,1391
4458,1391
4459,1391
4460,1391
4461,1391
4462,1391
4463,658
4464,658
4466,658
4467,658
4468,658
4469,972
4470,972
4471,972
4472,765
4473,49
4474,47
4475,10
4476,10
4477,765
4478,530
4479,530
4480,56
4481,41
4482,41
4483,611
4484,611
4485,285
4486,285
4487,459
4488,1179
4489,470
4490,470
4491,470
4492,470
4493,470
4494,470
4495,242
4496,242
4497,242
4498,1086
4499,1086
4500,1086
4501,1086
4502,1086
4503,1354
4504,1354
4505,1354
4506,1262
4507,320
4508,41
4509,765
4510,520
4511,1224
4512,1224
4513,1224
4514,44
4515,62
4516,62
4518,1019
4521,955
4522,955
4523,955
4524,611
4525,611
4526,920
4529,920
4530,920
4531,920
4532,920
4533,920
4535,920
4538,47
4539,863
4541,37
4542,863
4543,1247
4544,1247
4545,1247
4546,1247
4547,1247
4548,35
4549,35
4550,35
4551,35
4552,35
4553,35
4555,35
4556,35
4557,35
4558,35
4559,35
4560,35
4561,35
4562,35
4563,35
4564,35
4566,131
4569,48
4570,399
4571,998
4572,113
4573,113
4574,76
4575,76
4576,76
4577,76
4578,76
4579,76
4580,76
4583,1023
4584,512
4585,1099
4586,549
4587,549
4588,549
4589,549
4590,549
4591,549
4592,549
4593,549
4595,512
4596,512
4597,512
4598,512
4600,512
4601,512
4602,512
4603,512
4604,512
4605,512
4606,512
4607,512
4609,512
4610,512
4611,512
4612,512
4613,512
4614,512
4615,512
4616,512
4617,512
4618,512
4619,512
4620,512
4621,512
4622,512
4623,512
4624,512
4625,512
4626,674
4627,538
4628,538
4629,538
4630,538
4631,538
4632,441
4633,538
4634,538
4635,538
4636,538
4638,459
4651,831
4652,831
4653,1204
4654,460
4655,90
4656,90
4657,55
4658,90
4660,459
4661,459
4662,459
4665,459
4667,741
4668,741
4669,459
4670,1248
4671,1248
4672,1248
4673,1248
4674,1248
4675,1248
4676,1248
4677,1248
4679,690
4680,263
4681,263
4682,1013
4683,1260
4684,1244
4687,1244
4688,1244
4689,1244
4690,1244
4691,1244
4692,1244
4693,1244
4694,1244
4695,1244
4696,1244
4697,1244
4698,1244
4699,1244
4701,169
4707,280
4708,441
4709,441
4710,441
4711,441
4712,441
4713,430
4714,430
4715,1273
4716,1273
4717,1273
4718,1273
4719,433
4720,353
4721,826
4722,857
4723,857
4724,857
4726,857
4727,857
4728,857
4729,857
4730,857
4731,857
4732,857
4733,857
4734,857
4736,415
4737,415
4738,415
4739,144
4740,765
4741,956
4743,956
4744,956
4745,956
4746,236
4747,848
4748,1115
4749,100
4750,967
4751,960
4754,960
4757,882
4758,954
4759,882
4760,882
4761,882
4762,882
4763,882
4764,456
4765,456
4766,456
4767,456
4768,456
4769,456
4770,780
4771,780
4772,780
4773,780
4774,404
4775,404
4776,404
4777,404
4778,404
4782,609
4783,507
4784,507
4786,507
4787,507
4788,507
4789,507
4790,507
4793,1309
4794,1309
4796,1309
4797,1309
4798,1309
4799,919
4800,1204
4801,1204
4802,381
4803,908
4804,908
4805,908
4806,853
4807,853
4808,618
4809,853
4810,853
4811,853
4812,853
4813,853
4814,853
4815,853
4816,853
4817,853
4818,853
4819,853
4820,660
4821,951
4822,428
4823,428
4824,1086
4825,1086
4826,1086
4827,1086
4828,1086
4829,700
4833,858
4834,858
4835,858
4836,858
4837,858
4838,858
4839,858
4840,61
4841,908
4843,908
4844,908
4846,908
4847,908
4848,908
4849,908
4852,1219
4853,1219
4856,1219
4858,1219
4862,609
4863,751
4864,114
4865,114
4866,114
4868,705
4869,705
4870,705
4871,705
4872,705
4873,1243
4874,1173
4875,1173
4876,1173
4877,1173
4878,1173
4879,708
4880,1173
4881,708
4882,1173
4883,1173
4884,1173
4885,1173
4886,1173
4887,1173
4888,1173
4889,1173
4892,723
4893,723
4894,723
4895,723
4897,878
4901,253
4902,56
4903,56
4904,56
4905,56
4906,56
4908,463
4909,463
4910,463
4911,463
4912,463
4913,463
4914,463
4915,463
4917,463
4918,1149
4919,784
4920,784
4921,784
4922,784
4923,784
4924,784
4925,784
4926,826
4927,44
4928,751
4929,397
4930,397
4931,397
4932,397
4933,397
4934,397
4935,397
4938,111
4939,853
4940,853
4941,44
4942,1031
4943,1031
4944,1031
4945,1031
4946,1031
4947,144
4951,869
4952,869
4953,44
4956,858
4957,858
4958,858
4959,858
4960,1149
4961,604
4963,604
4964,604
4965,609
4967,960
4968,259
4970,1383
4971,1383
4972,1383
4973,1383
4974,1383
4975,905
4978,634
4979,634
4980,1142
4981,634
4982,976
4984,976
4985,976
4986,976
4988,976
4989,976
4991,976
4992,1009
4993,1072
4994,1072
4995,10
4996,459
4997,1142
4998,520
4999,1142
5002,44
5003,1173
5004,1301
5005,1301
5007,1301
5008,1301
5009,1301
5011,609
5012,686
5013,476
5014,476
5015,476
5020,396
5021,396
5022,314
5024,1038
5026,1038
5027,1038
5028,1038
5029,1038
5034,1038
5035,1038
5036,1251
5037,1251
5038,1251
5039,1251
5040,1251
5041,1251
5042,259
5043,424
5044,424
5045,1093
5046,1093
5047,10
5048,259
5049,751
5052,923
5058,1173
5059,960
5060,1337
5061,1179
5062,960
5064,1009
5065,1142
5066,1142
5067,1093
5068,1352
5069,1352
5072,1128
5073,97
5075,1125
5076,1125
5077,1031
5078,490
5079,490
5080,490
5081,490
5082,490
5083,490
5085,833
5086,833
5087,833
5088,833
5089,833
5090,916
5091,1049
5092,1049
5093,1049
5094,1049
5095,1049
5096,1049
5099,1061
5101,1348
5102,45
5103,794
5105,794
5106,634
5107,82
5108,82
5109,82
5110,82
5112,919
5114,858
5115,858
5116,157
5117,1136
5118,1221
5121,1054
5122,1379
5123,1379
5125,1379
5126,1379
5127,1379
5128,1379
5129,531
5131,44
5132,68
5133,68
5134,68
5135,68
5137,1326
5138,1352
5139,1352
5140,796
5141,982
5142,1287
5146,506
5147,1182
5148,1182
5149,999
5150,1289
5151,1087
5152,1181
5153,1181
5155,1170
5156,1160
5157,1160
5158,1160
5159,1160
5160,1160
5161,1160
5164,658
5165,62
5166,1081
5169,1081
5171,1081
5172,94
5173,39
5175,223
5176,428
5177,1173
5178,812
5179,1173
5180,765
5182,459
5183,892
5184,1092
5185,249
5186,1149
5189,1337
5190,604
5191,604
5192,520
5193,929
5195,929
5197,929
5198,929
5199,929
5201,384
5202,384
5203,384
5204,384
5206,384
5207,384
5208,384
5209,384
5211,960
5212,1182
5213,1182
5214,771
5216,771
5217,1211
5218,1326
5219,1326
5220,858
5222,858
5223,1211
5224,44
5225,1089
5226,769
5228,1055
5230,1055
5231,1055
5232,1055
5233,1055
5234,1055
5235,876
5236,876
5237,876
5238,876
5239,876
5240,787
5241,787
5242,787
5244,462
5245,462
5247,462
5248,462
5249,1388
5250,1090
5251,1090
5252,1090
5253,1090
5254,1090
5255,1090
5256,1245
5257,1245
5258,1245
5259,1245
5260,1245
5261,157
5262,157
5263,678
5264,678
5265,678
5266,678
5267,678
5268,678
5269,778
5270,509
5272,509
5273,509
5274,509
5275,509
5276,509
5277,260
5278,1286
5279,797
5280,797
5281,797
5282,797
5283,797
5284,543
5286,1320
5287,1320
5288,1320
5289,1320
5290,1320
5292,1320
5293,1320
5294,1320
5295,1320
5296,1320
5297,72
5300,161
5301,161
5304,1173
5305,1173
5306,1166
5307,1166
5308,792
5309,792
5310,1100
5311,534
5312,656
5313,656
5314,656
5315,656
5316,656
5317,656
5318,851
5319,851
5321,1091
5322,1091
5323,1091
5324,692
5325,714
5327,514
5328,1330
5329,1330
5330,1330
5331,1330
5332,1330
5333,1330
5334,1330
5336,514
5339,628
5340,338
5341,402
5342,402
5343,402
5344,402
5346,409
5347,338
5348,338
5349,338
5350,338
5352,1250
5353,1250
5355,1250
5356,1250
5357,474
5358,1250
5360,1250
5361,1250
5362,1250
5363,1250
5364,1250
5365,1250
5366,1250
5367,1250
5368,1250
5369,1250
5370,1250
5371,1250
5372,1250
5373,753
5374,1142
5375,259
5376,1250
5377,1023
5378,1168
5379,1168
5380,1168
5381,1182
5382,836
5383,836
5384,836
5386,1253
5387,1253
5389,1253
5390,1253
5391,459
5392,1148
5394,177
5395,63
5396,63
5397,63
5398,63
5399,63
5400,63
5401,763
5897,1087
5403,585
5404,585
5405,585
5406,426
5407,487
5408,783
5409,1260
5410,1260
5411,1260
5412,1260
5413,1260
5414,1266
5415,1266
5416,1266
5418,1266
5419,1266
5420,1266
5422,858
5423,858
5425,634
5426,1173
5427,524
5428,524
5429,604
5430,604
5431,604
5432,10
5433,1182
5434,304
5435,160
5436,549
5437,549
5438,954
5439,1150
5440,886
5446,1173
5448,1173
5449,587
5450,587
5451,391
5452,1125
5453,812
5454,259
5456,1092
5457,1193
5458,1193
5459,1193
5460,1193
5461,1193
5462,1193
5463,1193
5465,1058
5466,1058
5467,1058
5468,1058
5469,1058
5470,1058
5471,1246
5472,1246
5473,1246
5474,1246
5475,1246
5476,1246
5477,1246
5479,405
5480,844
5485,594
5486,349
5487,325
5488,1127
5489,1170
5491,970
5492,47
5493,1137
5494,1170
5496,1336
5497,1336
5498,344
5499,1336
5500,1336
5501,1336
5502,1336
5503,1297
5504,1297
5505,1232
5506,1232
5507,1232
5508,1232
5509,1232
5510,1232
5511,563
5512,1186
5513,1186
5514,1186
5515,1089
5516,1089
5518,1089
5521,1089
5522,1089
5523,1089
5524,1089
5525,351
5526,351
5527,351
5528,351
5529,1224
5530,1108
5531,1108
5532,1108
5533,1108
5534,1108
5535,1108
5536,1108
5537,1108
5538,1108
5540,1202
5541,1202
5542,1202
5543,958
5544,49
5545,858
5547,1318
5549,398
5550,398
5551,398
5552,398
5553,398
5554,398
5555,1260
5556,1332
5557,1173
5558,68
5559,1301
5560,605
5562,585
5563,460
5565,10
5566,863
5567,1282
5568,1282
5569,94
5571,259
5572,539
5573,539
5574,539
5575,539
5576,539
5577,539
5579,633
5581,633
5582,150
5584,100
5585,1182
5587,1211
5589,385
5590,1258
5591,1243
5592,1243
5593,1243
5594,1243
5595,1204
5596,1015
5597,1015
5598,1015
5599,1015
5600,1015
5601,1015
5602,1015
5603,1015
5604,1089
5605,44
5606,1184
5607,940
5608,3
5609,495
5610,657
5611,756
5612,767
5613,51
5616,1286
5618,959
5621,507
5622,385
5623,885
5624,885
5625,885
5626,17
5627,10
5628,441
5629,658
5630,885
5631,1155
5632,62
5633,441
5634,441
5635,858
5636,858
5637,858
5638,686
5640,1223
5642,1328
5643,1328
5644,791
5645,1062
5646,284
5647,575
5648,454
5649,1243
5650,898
5651,54
5653,882
5655,1160
5656,858
5657,959
5658,476
5667,171
5668,1363
5671,1062
5672,1062
5673,476
5675,858
5677,172
5678,940
5679,136
5680,1160
5681,1009
5683,858
5684,1204
5685,812
5686,1062
5687,62
5688,1352
5689,1035
5690,1035
5691,1035
5692,1035
5693,1035
5694,1035
5695,1035
5697,1035
5699,420
5700,57
5702,241
5703,241
5704,241
5705,241
5706,241
5707,241
5708,241
5709,241
5710,241
5711,241
5713,241
5714,1243
5715,1243
5716,976
5719,1062
5720,929
5721,1220
5722,259
5723,1203
5724,379
5725,379
5727,379
5728,379
5729,1150
5731,718
5733,1091
5734,1044
5742,1173
5743,157
5745,341
5746,341
5747,341
5748,341
5751,341
5753,341
5754,705
5755,549
5756,540
5759,858
5760,858
5762,1352
5764,459
5766,44
5767,765
5768,1172
5769,202
5771,765
5772,426
5773,776
5774,1352
5775,1086
5776,1260
5777,858
5779,673
5780,673
5781,673
5788,673
5789,673
5790,673
5791,673
5792,673
5793,673
5794,605
5795,94
5796,645
5797,444
5798,1038
5799,426
5800,426
5801,426
5802,426
5803,426
5804,29
5805,29
5807,379
5808,825
5809,1009
5810,328
5811,1213
5813,1213
5816,718
5817,585
5819,1352
5820,87
5821,358
5823,656
5824,859
5825,700
5826,1172
5827,45
5828,236
5832,133
5834,634
5835,1044
5836,1044
5837,742
5838,914
5839,1348
5840,23
5841,1394
5842,1394
5843,1
5847,1396
5848,1397
5849,1399
5850,1326
5851,1400
5854,415
5855,1401
5856,10
5858,62
5859,144
5860,144
5861,144
5862,49
5863,1149
5865,1271
5866,959
5868,164
5869,618
5871,1246
5872,1312
5874,1092
5875,1404
5876,1405
5877,1407
5878,49
5879,1409
5880,1410
5881,1391
5882,1391
5883,1391
5884,1391
5885,1391
5886,1411
5887,1412
5888,1412
5889,1412
5890,1412
5891,1412
5892,1413
5893,1414
5894,1416
5895,1417
5896,1417
5898,1087
5900,1419
5901,1420
5902,1421
5903,10
5905,10
5906,10
5907,10
5908,10
5909,10
5910,10
5911,10
5912,10
5913,1422
5914,1423
